element,id,note,operator,railway,source,layer,level,name,ref,description,fixme,video,image,note:maxspeed,railway:preserved,old_name,usage,wikidata,maxheight,wikipedia,name:ja,railway:pzb,detail,electrified,frequency,gauge,maxspeed,passenger_lines,voltage,workrules,railway:etcs,railway:lzb,railway:ballastless,railway:tilting,railway:traffic_mode,service,railway:track_ref,source:maxspeed,tunnel,bridge,railway:radio,highspeed,railway:preferred_direction,bridge:structure,railway:zbs,embankment,maxspeed:backward,maxspeed:forward,railway:ballastless:system,start_date,operator:wikidata,name:en,tracks,railway:gnt,railway:bidirectional,construction:railway:etcs,bridge:name,historic,surface,heritage,heritage:operator,lda:criteria,ref:lda,source:maxspeed:backward,source:maxspeed:forward,cutting,website,maxspeed:source,name:de,wikimedia_commons,covered,designation,abandoned:railway,disused:railway,disused:usage,railway:electricity:ref,bridge:length,railway:main_switch_off,railway:lower_pantograph_section,geometry
way,103456869,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4182461 52.4536409, 13.4180762 52.4538024, 13.4179763 52.4538873, 13.4177329 52.4540439, 13.4174843 52.4541972, 13.4168846 52.4545641)"
way,103456871,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4191071 52.4532284, 13.4183597 52.453852)"
way,103456874,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4194422 52.4526747, 13.419346 52.4527571, 13.419098 52.4529946, 13.4189439 52.4531193, 13.4182461 52.4536409, 13.4179387 52.4538698, 13.4174284 52.4541671, 13.4168153 52.4545236)"
way,103456877,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4166295 52.4545053, 13.4162045 52.4546687, 13.4161886 52.4546748, 13.415402 52.4549661, 13.4150251 52.4551356, 13.4144181 52.4554894, 13.4140588 52.4556508, 13.4136921 52.4557732, 13.4132429 52.4558792)"
way,103456882,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4141605 52.4566435, 13.4161354 52.4554037, 13.4169153 52.4549112, 13.4170833 52.4548132, 13.4171789 52.4547684, 13.4173617 52.4546878, 13.4177043 52.4545669, 13.4179316 52.454513, 13.4182637 52.4544488, 13.4189645 52.4543217)"
way,103456887,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4166295 52.4545053, 13.4164955 52.4545738, 13.4162365 52.4546967, 13.416217 52.4547059, 13.4158077 52.4548667, 13.4157511 52.4548891)"
way,103456895,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4192061 52.4529583, 13.4190288 52.4531782, 13.4189122 52.4533125, 13.4187101 52.4535084, 13.4175849 52.4542618, 13.4169716 52.4546389, 13.4160431 52.4552068, 13.4157895 52.455363)"
way,103460171,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.421781 52.4508932, 13.4219903 52.4507545, 13.4221978 52.4506466, 13.4224239 52.4505564, 13.4226113 52.4504987, 13.4228767 52.4504427, 13.4231175 52.4504128, 13.4233149 52.4503983, 13.4235395 52.4503976, 13.4239266 52.4504028)"
way,103460174,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4260343 52.4492357, 13.4260282 52.4492076, 13.4259964 52.4490616, 13.4259805 52.4490158, 13.4259692 52.4489538, 13.4259382 52.4487573, 13.4259085 52.4480639, 13.4259025 52.4478786, 13.4259156 52.4477085, 13.4259655 52.4475044, 13.4260569 52.4473169, 13.4261508 52.4471743, 13.4262977 52.4469884)"
way,104800533,,Neukölln-Mittenwalder Eisenbahn NME,rail,,-2,,,,,,,,,,,,Q1980818,,de:Neukölln-Mittenwalder Eisenbahn,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,railway,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4735729 52.419782, 13.4731185 52.4197925, 13.4729887 52.4197967, 13.472854 52.419803, 13.4727318 52.4198112, 13.4726072 52.4198221, 13.4724753 52.4198354, 13.4723399 52.4198507, 13.4722066 52.4198676, 13.4720553 52.4198897, 13.4719275 52.4199115, 13.4718106 52.419933, 13.4716629 52.4199623, 13.4715261 52.4199917, 13.4713976 52.4200224, 13.4712719 52.4200553, 13.4711537 52.4200892, 13.4710123 52.420132, 13.4708903 52.4201703, 13.4707591 52.4202164, 13.4706488 52.4202583, 13.4705498 52.4202989, 13.4704453 52.4203438, 13.4703392 52.4203927, 13.4702198 52.42045, 13.4701133 52.420505, 13.4696214 52.4207618)"
way,107022452,,Neukölln-Mittenwalder Eisenbahn NME,rail,,-2,,Neukölln-Mittenwalder Eisenbahn,,,,,,,,,industrial,Q1980818,,de:Neukölln-Mittenwalder Eisenbahn,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,1900,,,,,,,,railway,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4740549 52.4197704, 13.4742256 52.4197598, 13.4743732 52.41975, 13.4745209 52.4197372, 13.4746689 52.4197211, 13.4748246 52.4197005, 13.4750011 52.4196752, 13.4751817 52.4196433, 13.475343 52.4196138, 13.4755066 52.4195811, 13.4756686 52.4195462, 13.4758095 52.4195111, 13.4759462 52.4194736, 13.4760604 52.4194404, 13.4761628 52.4194082, 13.4762683 52.4193741, 13.4763684 52.4193386)"
way,113747182,,Neukölln-Mittenwalder Eisenbahn NME,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,railway,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4938454 52.43464, 13.4937475 52.4346867, 13.4936401 52.4347379, 13.4935453 52.434784, 13.4931182 52.4349933, 13.4911713 52.4359415, 13.4901657 52.4364373, 13.4894145 52.4368142, 13.4893021 52.4368724)"
way,113747186,,Neukölln-Mittenwalder Eisenbahn NME,rail,,,,Neukölln-Mittenwalder Eisenbahn,,,,,,,,,,Q1980818,,de:Neukölln-Mittenwalder Eisenbahn,,,,no,,1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4617517 52.4214658, 13.4615536 52.4215131, 13.4614312 52.4215416)"
way,116134007,,DB Netz AG,rail,,-1,-1,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,80,,15000,DE:EBO,,,,,,crossover,,"Zs 3 ""8"" am Ausfahrsignal 41 N138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3951547 52.5488258, 13.3947152 52.5487869, 13.3943105 52.548757, 13.3932514 52.5486981, 13.3923078 52.5486483)"
way,116134023,,DB Netz AG,rail,,-1,-1,Stettiner Bahn,6088,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,80,6,15000,DE:EBO,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3932655 52.5490548, 13.3931343 52.5490485, 13.392616 52.5490201, 13.3919246 52.5489821, 13.3917174 52.5489707, 13.3912371 52.5489495, 13.3894488 52.5488704)"
way,116297277,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,de:Bahnstrecke Berlin–Szczecin,,yes,,contact_line,16.7,1435,80,4,15000,DE:EBO,,,,,,,,"Zs 3 ""8"" am Signal 41 ZU206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.39589 52.5491505, 13.3957164 52.5491184, 13.3955659 52.5490921, 13.3953983 52.5490675, 13.3950978 52.5490299, 13.3949213 52.5490135, 13.3945095 52.5489866, 13.3934799 52.5489314, 13.3934619 52.5489305, 13.3933538 52.5489251, 13.3931601 52.5489148)"
way,116540153,,DB Netz AG,rail,,,,,,,maxspeed auch größer als 60 km/h?,,"https://commons.wikimedia.org/wiki/File:I09_095_Nord-S%C3%BCd-Fernbahntunnel,_Nordportal.jpg",,,,,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,no,,,passenger,crossover,,"Zs 3 ""6"" an Zwischensignalen 51 ZU1 und 51 ZU2 für Ausfahrt ins Regelgleis Richtung Gesundbrunnen + sicherungstechnischer Übersichtsplan ""BLEH__.10/01"" (veröffentlicht im Rahmen des Vergabeverfahrens 24FEI76824 der Deutschen Bahn)",,,gsm-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3654606 52.5297184, 13.3651189 52.5300554, 13.364787 52.5304254, 13.3646053 52.5306151, 13.3644136 52.5308016)"
way,116970745,,,rail,,,,,7357,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5013787 52.4920438, 13.5015252 52.4920087, 13.5016948 52.4919717, 13.5019592 52.4919176)"
way,116970748,,,rail,,,,,7357,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5024158 52.491822, 13.502866 52.491729)"
way,116970750,,,rail,,,,,7357,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5055891 52.4909965, 13.5050029 52.4911984)"
way,116970753,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4968101 52.4936699, 13.496975 52.4935974)"
way,116970754,,,rail,,,,,7357,,,,,,,,,,,,,,,contact_line,16.7,1435,40,,15000,,,,,,,siding,,"Zs 3 ""4"" am Signal 08 ZV 803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5002019 52.4923638, 13.4999959 52.4924348)"
way,116970755,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,1,15000,DE:EBO,,,,,passenger,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4988343 52.4928288, 13.4984066 52.4929703)"
way,116970757,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.502866 52.491729, 13.5030223 52.4916919, 13.503179 52.4916502, 13.5033987 52.4915878)"
way,116975847,,,rail,,,,,7359,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5215045 52.4827558, 13.5220086 52.4825341, 13.5240036 52.4816181, 13.5241473 52.4815513)"
way,118759759,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,,,1435,,,,DE:EBO,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.449311 52.6146227, 13.4498011 52.61428, 13.4500299 52.6141295, 13.4501605 52.6140443, 13.4503847 52.6138892, 13.4507391 52.6136371)"
way,118821346,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,3,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4509072 52.5981104, 13.4506982 52.5979159, 13.4506761 52.5978954, 13.4497719 52.5970657)"
way,118823569,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4650185 52.6110286, 13.4650216 52.611031, 13.4656119 52.6114922, 13.4662947 52.612043, 13.4667101 52.6124005, 13.4671315 52.6127796)"
way,118823570,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,100,,15000,DE:EBO,,,,,,crossover,,"Zs 3 ""10"" am Signal 49 N11 für Fahrstraße nach Röntgental ins Gegengleis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4739296 52.6191166, 13.4727802 52.6180318)"
way,118823571,,DB Netz AG,rail,,1,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4648364 52.6108815, 13.4650185 52.6110286)"
way,118823573,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,no,,1435,120,,,DE:EBO,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4762949 52.6213762, 13.4753157 52.6203767)"
way,118823814,,DB Netz AG,rail,,1,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4764513 52.6213601, 13.4765474 52.6214461)"
way,118823815,,DB Netz AG,rail,,1,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4688886 52.6144046, 13.4690659 52.6145682)"
way,118823816,,DB Netz AG,rail,,1,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.471949 52.6172775, 13.4721033 52.6174173)"
way,118823817,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4690659 52.6145682, 13.4694572 52.6149304, 13.4696454 52.6151048, 13.4698207 52.6152674, 13.4703342 52.6157428, 13.4703467 52.6157538)"
way,118823818,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4765474 52.6214461, 13.4777639 52.6225991, 13.4783103 52.623125, 13.4788751 52.6236724, 13.479422 52.6241957, 13.4795182 52.6242803, 13.4798242 52.6245697, 13.4807949 52.6254707)"
way,118823819,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4721033 52.6174173, 13.4726259 52.617893, 13.4727426 52.6179969, 13.4727802 52.6180318)"
way,118826569,,DB Netz AG,rail,,1,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4858622 52.6302822, 13.4857131 52.6301409)"
way,118826574,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4927545 52.6365266, 13.492443 52.6362935, 13.4922016 52.6361128, 13.4914605 52.6355268, 13.4907635 52.6349141, 13.4901347 52.6343148, 13.487371 52.631701, 13.4871473 52.6314895, 13.4871125 52.6314566, 13.4858622 52.6302822)"
way,118828058,,DB Netz AG,rail,,1,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5081448 52.6456045, 13.5080523 52.6455533)"
way,118828060,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5158503 52.6497614, 13.5120136 52.6477007, 13.511914 52.6476472, 13.5102676 52.6467651, 13.5081448 52.6456045)"
way,118828073,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5081865 52.645578, 13.5103116 52.6467421, 13.510937 52.6470726, 13.5130676 52.6482171, 13.5158875 52.6497318)"
way,118828618,,DB Netz AG,rail,,1,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4807949 52.6254707, 13.4809998 52.625662)"
way,118828619,,DB Netz AG,rail,,1,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4817322 52.6263428, 13.4821186 52.6267101)"
way,118828620,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,Berlin–Szczecin railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4809998 52.625662, 13.4817322 52.6263428)"
way,118937847,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2559482 52.4304494, 13.2551926 52.4303055)"
way,118937848,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2551926 52.4303055, 13.2556286 52.4304139, 13.2571215 52.4308086, 13.2585593 52.4311809)"
way,118937849,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2571215 52.4308086, 13.2567684 52.4307473, 13.2565303 52.430694, 13.2559322 52.4305287, 13.2555995 52.4304552, 13.2552483 52.4303768, 13.254752 52.4302818, 13.253856 52.4301176)"
way,118937850,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2509175 52.4299544, 13.2512469 52.4299582, 13.2528808 52.4300244, 13.2532329 52.4300464, 13.2534661 52.4300688, 13.2537641 52.4301048, 13.253856 52.4301176, 13.2544 52.4301819, 13.2546465 52.4302113, 13.2548961 52.4302491)"
way,119455490,,DB Netz AG,rail,,,,,6170,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4738345 52.5081316, 13.4744843 52.508812, 13.4751122 52.5094724, 13.4753051 52.5096957, 13.4753262 52.5097217, 13.4754282 52.5098625, 13.4755226 52.5100087, 13.4756394 52.5102191, 13.4757316 52.5104298, 13.4757909 52.5105908, 13.4758264 52.5107505, 13.4758453 52.5109108, 13.4758516 52.5110557, 13.4758351 52.5113108, 13.4758181 52.5115336, 13.4757603 52.5118301)"
way,119455493,,DB Netz AG,rail,,1,1,,6170,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4710417 52.505205, 13.471098 52.505263)"
way,119455497,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4719839 52.506191, 13.4721958 52.5064299, 13.4723949 52.5066756, 13.4725961 52.5069044)"
way,119455500,,DB Netz AG,rail,,1,,,6170,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4737302 52.5080229, 13.4738345 52.5081316)"
way,119455510,,DB Netz AG,rail,,,,,6139,Bahnstrecke Berlin Ostkreuz – Berlin Lichtenberg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,50,,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4734215 52.5067595, 13.4735173 52.5067915, 13.4737423 52.5068571, 13.4739762 52.5069188, 13.4742622 52.5069858, 13.4746046 52.5070501, 13.4748963 52.5070948, 13.4752205 52.5071309, 13.4755774 52.5071564, 13.4758286 52.5071686, 13.4761796 52.5071693, 13.4764948 52.5071605, 13.476637 52.5071499, 13.4768875 52.5071313, 13.4772094 52.507095, 13.4775993 52.507035, 13.4779193 52.5069699, 13.4780854 52.5069321, 13.4783571 52.5068559)"
way,119455513,,DB Netz AG,rail,,1,1,,6170,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4712334 52.5054768, 13.4711756 52.5054162)"
way,119455526,,DB Netz AG,rail,,,1,,6170,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,,,,,,,"Geschwindigkeitssignal (lf7 ""6"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4710109 52.5052436, 13.4708059 52.5050374, 13.4706565 52.5048699, 13.4705342 52.5047242, 13.4703571 52.5044817, 13.4702366 52.5043044, 13.4701233 52.5041124, 13.4701042 52.504077, 13.4700401 52.5039583, 13.4699377 52.5037685)"
way,120163347,,Berliner Hafen- und Lagerhausgesellschaft mbH,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2072279 52.5257574, 13.2070883 52.5255721, 13.206963 52.5253961, 13.2069342 52.5253551, 13.2069058 52.5253145, 13.2068707 52.525261, 13.2067871 52.5250971, 13.2067299 52.5249359, 13.2067035 52.5247894, 13.2065474 52.523782, 13.2065353 52.5236682, 13.2065298 52.5234127)"
way,120163348,,Berliner Hafen- und Lagerhausgesellschaft mbH,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2074573 52.5259846, 13.2072279 52.5257574, 13.2070575 52.5255801, 13.2069091 52.5254142, 13.2068534 52.5253435, 13.2068233 52.5253052, 13.2067734 52.5252411, 13.2067035 52.5250985, 13.2066474 52.5249426, 13.2066133 52.5247901, 13.2064902 52.523978, 13.2064792 52.5237913, 13.2064858 52.5236703, 13.2065298 52.5234127, 13.2065685 52.5231409)"
way,120163349,,Berliner Hafen- und Lagerhausgesellschaft mbH,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2067035 52.5247894, 13.206709 52.5244382, 13.206709 52.5242576, 13.2067178 52.5239312, 13.2067135 52.5238246, 13.2066988 52.523457, 13.2066815 52.523026)"
way,120163350,,Berliner Hafen- und Lagerhausgesellschaft mbH,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.206709 52.5242576, 13.2066584 52.5239305, 13.2066287 52.5236703, 13.2066166 52.5234167, 13.20661 52.5231411, 13.2066064 52.5228624)"
way,120163351,,Berliner Hafen- und Lagerhausgesellschaft mbH,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2066064 52.5228624, 13.206588 52.522715, 13.2065595 52.5225571, 13.2065452 52.5224373, 13.2065419 52.5223597, 13.2065496 52.522246, 13.2065661 52.5221129, 13.20661 52.5219336, 13.2068596 52.5209696)"
